MDM1D
9852461, 90
9811765, 82
9611966, 63
9095213, 76
9016390, 59
9827169, 81
9749633, 84
9829197, 95
9414139, 87
9630282, 72
9391220, 95
9890023, 95
9328689, 94
9584958, 88
9421009, 59
9637946, 83
9074987, 65
9984947, 67
9836343, 94
9612195, 62
9983808, 80
9422694, 80
9635334, 67
9278269, 75
9079313, 70
9517233, 80
9993284, 99
9493829, 54
9212718, 65
FIF1D
9077030, 55
9210548, 66
9034068, 72
9011310, 63
9513557, 70
9905599, 73
9390801, 67
9718713, 66
9677108, 88
9695441, 75
9813667, 59
9844422, 79
9983435, 78
9216621, 70
9394242, 94
9861267, 67
9748971, 78
9611686, 91
9298757, 61
9331737, 61
9846771, 100
9109830, 91
9234772, 100
9974999, 91
9802298, 88
9135744, 59
9492439, 62
9655244, 98
9278269, 59
9877529, 54
9090598, 66
9752816, 63
9499635, 74
ENG2D
9077030, 62
9820861, 82
9513557, 81
9186784, 82
9334917, 95
9974652, 95
9856994, 81
9527125, 99
9060313, 86
9706546, 91
9876047, 90
9424521, 78
9686773, 75
9332389, 77
9439915, 59
9215537, 75
9932676, 66
9310410, 81
9336798, 71
9637602, 100
9733374, 82
CPC3O
9077030, 94
9433201, 90
9082349, 57
9039309, 56
9923546, 68
9393523, 73
9813677, 71
9961529, 84
9134554, 80
9794333, 99
9316742, 94
9288114, 97
9889597, 95
9415584, 54
9740700, 69
9986981, 64
9645949, 78
9569072, 62
9890902, 63
9376130, 96
9500459, 65
9414148, 63
9637946, 70
9655244, 78
9918792, 89
9406501, 59
9499635, 55
9785373, 98
9276436, 57
CGC1D
9077030, 84
9409734, 73
9053133, 89
9466463, 60
9820861, 79
9836378, 57
9154920, 69
9108959, 56
9117004, 64
9725622, 53
9991232, 87
9769435, 91
9824222, 80
9333959, 53
9683556, 71
9472497, 71
9884660, 91
9404023, 97
9277120, 100
9069483, 62
9706124, 69
9229049, 62
9216621, 95
9060313, 90
9896593, 100
9963991, 92
9830971, 81
9107041, 86
9352056, 67
9839122, 76
9601416, 81
9687816, 97
9421121, 60
9543274, 66
9738124, 83
9811528, 79
9146155, 90
9652712, 82
9091943, 87
9828960, 53
9983926, 87
9230849, 82
9600788, 82
9429015, 53
9704520, 63
ICS4U
9614230, 82
9136586, 64
9137462, 64
9815483, 90
9453845, 93
9435857, 55
9977361, 81
9805269, 89
9226621, 58
9295471, 90
9311567, 55
9792279, 86
9990604, 99
9577926, 100
9632398, 55
9421810, 90
9572473, 73
9597568, 54
9156395, 66
9675413, 85
9452290, 97
9654152, 99
9442286, 56
9763596, 71
9242670, 54
9479495, 53
9467770, 89
9194330, 73
9200011, 59
9856078, 84
9043400, 55
9954491, 91
9360840, 64
9096256, 53
9804718, 70
ADA3M
9614230, 68
9945653, 91
9726180, 53
9208463, 78
9390903, 96
9173840, 73
9536311, 73
9977687, 86
9415768, 66
9102337, 74
9695441, 85
9981657, 56
9990604, 80
9404023, 69
9993113, 89
9521511, 55
9180273, 54
9475760, 76
9195654, 86
9789898, 91
9003489, 99
9254958, 95
9584580, 75
9283479, 77
9017283, 96
9869153, 95
9611966, 54
9205129, 65
9387848, 82
9687816, 91
9485889, 84
9526214, 66
9383588, 81
9565092, 74
9231276, 60
9288276, 70
9344359, 69
9587698, 53
9128277, 85
9773936, 75
9966578, 87
CPW4U
9614230, 63
9634230, 85
9011310, 88
9222397, 56
9545625, 73
9411418, 57
9405075, 60
9533351, 93
9619784, 69
9525763, 93
9658689, 58
9218858, 66
9528724, 59
9825866, 72
9697818, 64
9732979, 61
9406631, 56
9272042, 90
9508872, 92
9107041, 83
9068168, 58
9622671, 54
9042624, 72
9291647, 64
9095213, 59
9016390, 100
9009648, 90
9817340, 65
9218807, 85
9884587, 54
9796360, 89
9049567, 93
9289779, 83
9125168, 96
9653305, 55
9649361, 60
9887363, 82
9366738, 63
HFA4M
9614230, 53
9136586, 75
9662546, 53
9186577, 85
9668286, 63
9901600, 54
9488069, 79
9718713, 67
9106515, 78
9751030, 56
9528724, 62
9361300, 96
9794333, 54
9444827, 97
9525625, 80
9433359, 64
9253921, 82
9098837, 64
9469252, 92
9645949, 73
9382077, 65
9472648, 88
9367852, 79
9769742, 74
9836343, 89
9888719, 65
9205215, 100
9015339, 91
9226864, 70
9238943, 88
9057793, 73
9919827, 81
HIP3E
9158636, 63
9815483, 70
9109761, 64
9416399, 86
9720359, 97
9930377, 76
9713082, 96
9152006, 81
9485545, 56
9569265, 59
9070412, 71
9930889, 97
9931939, 81
9529637, 69
9812051, 75
9400123, 58
9138411, 77
9412256, 95
9256740, 53
9163041, 99
9685536, 74
9892350, 93
9139712, 59
9966578, 74
MFM2P
9158636, 87
9669921, 65
9820861, 66
9840577, 77
9158931, 67
9859829, 61
9411418, 91
9466478, 85
9281798, 95
9706522, 63
9108193, 67
9532850, 62
9427478, 81
9188965, 86
9244114, 61
9506154, 71
9706068, 94
9107041, 93
9931939, 60
9855021, 53
9686773, 76
9472648, 55
9436060, 64
9047324, 71
9670774, 85
9774189, 74
9234772, 94
9696743, 67
9240982, 95
9012362, 69
9510884, 73
9039958, 93
9665123, 74
9652712, 99
9509746, 55
9225077, 92
9536365, 60
9618311, 64
9093285, 93
9733374, 70
9004834, 95
PPL3O
9158636, 80
9210548, 79
9740184, 94
9567932, 88
9850953, 94
9461413, 58
9036319, 85
9525763, 85
9769435, 63
9695441, 91
9869933, 76
9687041, 85
9117085, 71
9535746, 78
9495870, 80
9536407, 95
9719962, 98
9538026, 59
9448328, 80
9136230, 65
9974999, 86
9346614, 81
9332315, 100
9415606, 88
9637946, 79
9098261, 67
9888719, 71
9882533, 68
9992459, 66
9404509, 90
9200011, 90
9733603, 89
9127803, 78
9987754, 88
MCREU
9158636, 85
9587996, 83
9411418, 90
9999884, 70
9390801, 88
9235752, 92
9874415, 85
9686557, 75
9044731, 75
9527503, 88
9869933, 64
9449784, 84
9706522, 70
9683556, 76
9813667, 89
9320344, 88
9003895, 97
9438387, 90
9367645, 85
9719962, 84
9584580, 93
9389675, 64
9827169, 94
9661307, 62
9103792, 92
9696743, 55
9310410, 53
9161612, 65
9257033, 64
9856078, 74
9688747, 65
9360840, 61
9952311, 61
9158408, 80
ENG1D
9294935, 66
9660110, 66
9222397, 65
9303683, 72
9776824, 87
9173434, 83
9377374, 56
9235752, 63
9874415, 90
9311567, 65
9482662, 61
9101701, 95
9836037, 92
9995158, 94
9214533, 57
9185718, 60
9844422, 63
9706124, 88
9074567, 95
9889105, 56
9771342, 95
9539163, 84
9222104, 95
9986981, 64
9682590, 89
9855021, 61
9827169, 83
9367852, 66
9356697, 62
9685820, 89
9648826, 75
9391220, 57
9852340, 77
9041719, 84
9620903, 100
9938334, 92
9507589, 58
9531167, 100
CGG3O
9294935, 64
9660110, 63
9486747, 88
9669169, 53
9228925, 63
9650890, 98
9092695, 72
9934680, 71
9533044, 94
9532488, 79
9713082, 82
9884660, 61
9444827, 57
9532850, 92
9836375, 71
9443967, 84
9693308, 61
9521845, 89
9428006, 97
9506154, 56
9601416, 74
9082517, 81
9002707, 77
9648826, 74
9414139, 54
9544797, 66
9107649, 97
9769742, 92
9307191, 91
9270475, 81
9957094, 80
9059450, 100
9620903, 53
9493829, 67
9568202, 58
9057793, 53
MCV4U
9294935, 96
9503160, 95
9850953, 59
9714751, 55
9303683, 83
9453765, 75
9874449, 82
9415768, 57
9947555, 96
9641313, 93
9629765, 100
9404023, 53
9262567, 83
9678860, 55
9931519, 83
9931939, 87
9798700, 72
9563599, 66
9219277, 68
9387848, 60
9424061, 75
9002707, 74
9484915, 71
9256740, 73
9893353, 62
9890023, 68
9543274, 82
9592299, 81
9637602, 60
BAI3E
9294935, 95
9268510, 57
9190185, 84
9146630, 65
9839099, 93
9763435, 58
9991232, 88
9947555, 55
9813667, 61
9607053, 72
9406631, 88
9338873, 83
9088981, 67
9860739, 88
9076066, 94
9710949, 53
9829197, 95
9106987, 78
9154851, 95
9339938, 83
9463044, 81
9366738, 75
9601539, 86
9952311, 76
HPW3C
9503160, 69
9109188, 67
9734006, 80
9982931, 70
9026970, 96
9772621, 55
9301446, 79
9555772, 99
9528219, 97
9595886, 61
9769435, 96
9706522, 91
9990604, 78
9178004, 66
9128343, 58
9713135, 70
9248594, 53
9525625, 71
9420258, 87
9851750, 97
9693308, 60
9632398, 86
9789898, 54
9254958, 76
9483316, 63
9499514, 81
9270928, 57
9367924, 84
9066997, 83
9181766, 62
9362802, 80
9611966, 59
9529637, 85
9598984, 77
9308078, 91
9541179, 72
9109830, 93
9627534, 82
9218807, 63
9412256, 82
9265178, 79
9526214, 54
9936507, 64
9811528, 54
9943786, 94
9146155, 94
9190383, 80
SPH4U
9503160, 53
9587996, 71
9797517, 82
9453765, 70
9999884, 71
9541202, 77
9806458, 58
9040857, 85
9991232, 85
9678848, 82
9615345, 56
9703809, 82
9333959, 77
9459627, 53
9687041, 88
9731985, 57
9577926, 69
9084761, 83
9338873, 72
9433359, 87
9748769, 53
9566802, 88
9876047, 79
9963991, 92
9421810, 68
9887986, 64
9812032, 82
9068168, 85
9802772, 65
9067493, 60
9447519, 64
9740891, 72
9975424, 68
9900062, 63
9367852, 77
9205129, 55
9874709, 65
9448328, 86
9757174, 86
9391220, 80
9107649, 87
9415606, 98
9884587, 59
9710574, 74
9892350, 57
9512572, 55
9618311, 78
9093285, 72
9151154, 77
9733374, 90
9553823, 76
CIE3M
9503160, 64
9128890, 57
9491585, 71
9700258, 80
9268510, 84
9222397, 60
9359730, 92
9040857, 92
9678848, 85
9931356, 58
9069581, 92
9857320, 89
9427478, 92
9812706, 77
9014780, 85
9889105, 55
9889597, 88
9114027, 59
9636223, 93
9283479, 85
9154805, 59
9362802, 71
9900062, 67
9811765, 60
9569072, 90
9854309, 78
9828759, 82
9757174, 55
9265178, 100
9837797, 81
9224058, 61
9231276, 91
9592299, 74
9015339, 60
9117581, 73
9948696, 66
BAT4M
9136586, 93
9137564, 56
9190185, 93
9661495, 60
9023816, 80
9377374, 77
9106515, 90
9028497, 88
9995158, 90
9506158, 100
9448884, 54
9443967, 56
9974363, 63
9244114, 56
9114027, 68
9597568, 89
9076066, 57
9540398, 93
9270928, 61
9102930, 54
9352056, 94
9372936, 99
9875503, 75
9927249, 97
9138411, 71
9630282, 63
9391220, 58
9470815, 56
9107649, 97
9732915, 88
9307191, 94
9190383, 60
9340803, 54
9918792, 94
9311318, 58
ADA4E
9931683, 77
9726180, 96
9594189, 77
9890569, 53
9636320, 59
9664982, 55
9605410, 73
9483693, 79
9413805, 91
9902855, 97
9288114, 78
9521511, 62
9812032, 62
9334001, 92
9798700, 89
9938274, 90
9578075, 71
9095758, 56
9553234, 78
9544797, 77
9940596, 83
9002833, 69
9766174, 92
9877169, 78
9803861, 68
9276436, 96
9096256, 78
TGJ4O
9931683, 77
9478469, 94
9474992, 58
9377063, 96
9461413, 92
9228925, 70
9619784, 81
9716581, 79
9636320, 98
9282023, 84
9923870, 95
9109751, 83
9168041, 74
9575968, 72
9687041, 76
9385606, 83
9060313, 58
9582300, 53
9067493, 86
9138226, 88
9452290, 64
9749633, 80
9203896, 88
9249782, 66
9328689, 79
9565092, 87
9421009, 60
9070685, 97
9736235, 74
9091943, 94
9175239, 78
9539762, 62
9954977, 58
9004834, 89
9536528, 88
SCH3U
9931683, 65
9991347, 55
9295290, 55
9186577, 85
9840577, 64
9836378, 62
9555772, 96
9415768, 69
9493270, 82
9439196, 72
9577956, 86
9218858, 84
9299059, 68
9485545, 93
9368408, 84
9017886, 96
9860739, 69
9491639, 77
9076066, 75
9283479, 84
9598984, 83
9975412, 68
9217998, 77
9117660, 72
9563962, 54
9973483, 75
9309934, 56
9340803, 66
9938334, 99
CIC3E
9931683, 67
9153786, 77
9746092, 97
9228925, 56
9322896, 87
9536311, 85
9678848, 88
9961529, 65
9257732, 70
9459627, 65
9128343, 64
9134554, 75
9959268, 90
9973278, 88
9187643, 95
9003489, 70
9499514, 92
9869153, 94
9839122, 72
9875503, 56
9975412, 81
9442286, 77
9217998, 79
9117660, 59
9541179, 87
9307191, 84
9091943, 65
9225077, 78
9417893, 86
9649361, 91
9537410, 70
9373797, 93
BBI1O
9139140, 81
9804763, 66
9982931, 94
9264089, 100
9669169, 96
9258192, 64
9416399, 74
9069581, 56
9237522, 67
9214533, 70
9959268, 87
9974652, 70
9420258, 74
9931711, 53
9428006, 62
9771342, 86
9222104, 86
9569911, 54
9424521, 66
9838858, 60
9780480, 69
9543274, 93
9039958, 73
9112513, 99
9313273, 66
9992459, 58
9079313, 61
9918792, 85
9238943, 99
ELS2O
9139140, 72
9478469, 64
9433201, 72
9764971, 65
9805269, 92
9778195, 84
9595886, 73
9703809, 59
9836037, 91
9939772, 81
9174192, 83
9257732, 80
9706522, 87
9884660, 95
9938808, 53
9993113, 91
9077826, 70
9399666, 88
9521511, 75
9726224, 85
9088981, 53
9854729, 84
9931519, 57
9636223, 87
9150250, 81
9070412, 53
9756556, 78
9270928, 72
9772716, 83
9620667, 60
9659976, 59
9002707, 81
9224058, 58
9584958, 79
9669029, 78
9112513, 82
9243440, 60
9512572, 74
9568202, 73
9240853, 70
9427312, 80
9536528, 91
9531167, 79
PLF4C
9139140, 68
9965449, 69
9714751, 66
9186784, 66
9806458, 59
9599351, 89
9613512, 73
9619784, 64
9814116, 82
9011112, 75
9641313, 99
9388385, 62
9495870, 70
9183852, 92
9508872, 100
9521845, 66
9425989, 85
9860739, 65
9195654, 86
9722387, 56
9678290, 84
9812051, 75
9135744, 79
9203896, 82
9485889, 80
9584958, 100
9557252, 86
9074987, 95
9766174, 98
9987754, 56
CHV2O
9695328, 77
9740184, 90
9734006, 78
9735285, 90
9218381, 61
9466478, 93
9138692, 84
9730122, 69
9788440, 66
9536311, 83
9658689, 56
9101701, 54
9857320, 82
9074199, 57
9004824, 56
9721468, 84
9437731, 64
9766317, 69
9261593, 75
9896593, 95
9736070, 85
9766857, 73
9812032, 72
9044378, 88
9532966, 80
9099891, 72
9356697, 54
9670774, 70
9754034, 83
9749633, 76
9202094, 85
9346614, 80
9414139, 69
9383588, 69
9346181, 98
9669029, 70
9205430, 58
9557252, 96
9766924, 91
9983808, 100
9449579, 67
9128277, 71
9656645, 62
9553823, 92
TGJ3O
9695328, 55
9947115, 86
9166183, 57
9218381, 74
9158931, 84
9009991, 63
9469073, 54
9716581, 85
9449145, 84
9930377, 75
9778195, 97
9538663, 72
9493270, 88
9218858, 66
9792279, 66
9237522, 85
9132227, 90
9248594, 81
9027096, 76
9342526, 75
9252905, 70
9650492, 71
9748769, 67
9896593, 92
9566802, 97
9678860, 73
9766857, 74
9363420, 92
9192736, 88
9608226, 95
9932676, 72
9655244, 93
9766924, 78
9984947, 56
9049567, 73
9957094, 65
9429015, 64
9656645, 94
9601946, 82
SNC4E
9695328, 63
9725718, 67
9634230, 67
9858631, 55
9820861, 76
9952918, 57
9697818, 55
9004824, 54
9983435, 89
9740700, 53
9795588, 87
9102930, 98
9123779, 85
9678290, 73
9515476, 67
9424061, 93
9256740, 56
9434217, 62
9813966, 91
9509746, 100
9543165, 93
9230849, 60
9586247, 97
9417893, 55
9923998, 68
9429015, 89
9240853, 82
9978292, 67
SNC2D
9695328, 86
9109188, 92
9492103, 87
9726180, 77
9036319, 57
9658987, 85
9281170, 90
9095880, 57
9977687, 88
9927120, 65
9575968, 66
9514420, 98
9860906, 70
9473493, 90
9178004, 94
9201839, 97
9168279, 69
9469252, 54
9017283, 97
9382077, 76
9838858, 92
9660587, 85
9754034, 90
9012362, 60
9259304, 80
9203038, 59
9914725, 93
9313273, 68
9796360, 90
9028670, 79
9847056, 99
9059450, 90
9777030, 62
9406501, 75
9407591, 81
ENG1P
9587996, 56
9491585, 84
9156013, 72
9044983, 86
9138692, 83
9173840, 96
9994855, 63
9281170, 91
9932544, 83
9885873, 75
9577956, 73
9615345, 85
9449784, 59
9575968, 61
9473493, 93
9495870, 72
9252905, 86
9856994, 63
9993113, 66
9715727, 62
9928743, 90
9582300, 56
9389675, 75
9780480, 64
9446913, 80
9764674, 68
9259304, 57
9940596, 68
9983808, 80
9704983, 59
9344359, 90
9638707, 72
9688747, 78
9766174, 64
9923998, 65
9618311, 70
9117581, 57
9276436, 94
CHI4U
9587996, 60
9295290, 54
9859829, 59
9375679, 59
9849147, 53
9901600, 92
9385520, 89
9686557, 74
9658987, 89
9302891, 94
9315728, 100
9532488, 59
9981657, 75
9459627, 75
9299480, 81
9398804, 61
9444827, 65
9420258, 55
9966671, 94
9758619, 70
9963521, 99
9597568, 100
9068168, 91
9802772, 76
9622671, 81
9535619, 81
9386051, 56
9181766, 60
9769261, 79
9936689, 59
9927249, 79
9510884, 55
9002833, 67
9125168, 95
9638707, 56
9517233, 70
9752816, 88
9570655, 77
TEJ4M
9662546, 57
9684108, 76
9725718, 66
9220163, 63
9026970, 77
9186784, 88
9109761, 94
9226621, 79
9108959, 53
9787782, 98
9984031, 92
9909589, 76
9519930, 99
9938808, 80
9982655, 72
9687301, 63
9963521, 55
9795588, 89
9887986, 79
9636223, 84
9447021, 55
9356489, 76
9387732, 100
9890902, 57
9335198, 62
9974999, 76
9056957, 76
9242670, 98
9414139, 56
9024605, 76
9510884, 64
9366639, 67
9041719, 77
9704983, 68
9688747, 70
9536365, 83
9877169, 83
9059450, 94
9719560, 60
9360840, 91
PPZ3O
9662546, 62
9137462, 98
9714751, 80
9478469, 65
9264089, 62
9868136, 77
9897269, 72
9258192, 58
9720359, 65
9927120, 63
9683556, 77
9055917, 58
9791797, 62
9132227, 98
9943043, 73
9890111, 61
9931711, 85
9367645, 85
9584580, 78
9661352, 58
9418358, 83
9756133, 96
9531506, 63
9582541, 63
9623460, 61
9125168, 85
9680048, 85
9752816, 61
9570655, 64
9681132, 92
9366738, 98
MEL4E
9662546, 59
9223528, 91
9764971, 92
9237448, 79
9281798, 60
9826859, 66
9874628, 81
9544417, 55
9984031, 59
9109751, 69
9069581, 97
9361300, 55
9320344, 62
9277120, 79
9906872, 100
9706124, 55
9527125, 58
9262567, 78
9896593, 73
9654152, 93
9601416, 70
9259513, 84
9604221, 65
9874709, 95
9400123, 63
9242670, 92
9608226, 72
9121982, 96
9231276, 72
9936507, 63
9161612, 59
9058854, 95
9680048, 94
9539762, 59
9644427, 71
9469801, 61
9407813, 92
9555125, 85
BAF3M
9026084, 93
9466463, 97
9190185, 73
9436003, 61
9295471, 74
9923546, 63
9886527, 68
9299480, 75
9003895, 72
9244114, 60
9854729, 86
9416346, 57
9635443, 73
9900062, 64
9332389, 66
9291647, 53
9757174, 92
9710949, 58
9678225, 99
9332315, 88
9257033, 82
9641180, 82
9288276, 77
9704983, 81
9270475, 92
9093285, 100
9887363, 89
9311318, 83
9952311, 92
FSF2D
9026084, 57
9945653, 94
9545625, 75
9776824, 94
9605752, 62
9117004, 86
9389016, 82
9615345, 93
9299480, 66
9535746, 56
9802600, 77
9260595, 87
9217293, 57
9995158, 78
9402019, 65
9316742, 65
9052144, 56
9577926, 71
9816078, 89
9139602, 59
9492138, 56
9920619, 99
9123779, 93
9472648, 72
9095213, 96
9099179, 100
9202094, 99
9194330, 65
9316793, 79
9843896, 71
9052764, 99
9069478, 70
9635334, 82
9511273, 67
9230849, 87
9785373, 94
ENG2P
9026084, 77
9734006, 66
9781195, 53
9082349, 71
9009991, 90
9887858, 63
9488069, 55
9388989, 62
9609813, 78
9856994, 61
9406631, 67
9074567, 84
9693308, 84
9973278, 100
9114027, 65
9394242, 82
9566516, 58
9661307, 68
9356697, 66
9205430, 88
9582541, 76
9847056, 73
9877529, 91
9546921, 72
9730026, 80
9742725, 80
9238943, 70
9151154, 61
9427312, 86
9536528, 100
BBB4M
9026084, 93
9669921, 55
9677628, 80
9268510, 90
9859829, 77
9848350, 80
9108959, 84
9311567, 69
9636320, 79
9281170, 96
9683556, 92
9178055, 78
9607548, 84
9766317, 73
9719962, 75
9830971, 53
9569911, 94
9645949, 89
9356489, 91
9370348, 95
9202409, 55
9026606, 76
9685536, 67
9098261, 92
9973483, 81
9612195, 56
9205215, 81
9730026, 66
9167424, 80
9555125, 86
9096256, 85
ATC3M
9109188, 69
9492103, 56
9859829, 71
9887858, 81
9849147, 85
9528724, 84
9398804, 90
9938808, 59
9388385, 90
9029600, 63
9527125, 85
9758619, 64
9111335, 81
9789898, 70
9566516, 65
9424521, 90
9772716, 81
9446913, 92
9563962, 90
9479495, 100
9039859, 58
9203038, 69
9884587, 78
9652712, 75
9828960, 67
9916535, 68
9043400, 67
9587698, 56
9620454, 54
ADA3O
9109188, 90
9201560, 94
9411418, 69
9764971, 53
9281798, 82
9928039, 66
9793105, 87
9923870, 57
9302891, 56
9577956, 79
9168041, 74
9614089, 75
9731985, 94
9607053, 77
9388385, 60
9800640, 79
9385606, 57
9338873, 62
9569911, 79
9044378, 74
9540398, 79
9661352, 99
9839122, 55
9500459, 55
9685536, 80
9231276, 83
9669029, 87
9637946, 78
9310410, 82
9732915, 100
9940596, 84
9476013, 96
9243440, 54
9463044, 68
9117581, 80
SNC4M
9210548, 86
9295290, 68
9166183, 70
9839099, 78
9763435, 91
9405075, 85
9334917, 68
9128217, 67
9926309, 57
9393523, 85
9281170, 99
9949996, 56
9152006, 54
9413805, 53
9751030, 79
9528724, 81
9732979, 86
9032134, 78
9693308, 82
9569265, 78
9261593, 94
9566494, 54
9748971, 55
9070412, 88
9066997, 82
9756133, 91
9986585, 67
9082517, 80
9387732, 90
9874709, 98
9424061, 87
9421121, 65
9602286, 88
9914725, 67
9289779, 83
9828960, 68
9714173, 81
9638707, 92
9090598, 80
9777030, 80
9093285, 63
9601946, 78
9555125, 75
TGJ4M
9210548, 55
9453845, 64
9661495, 92
9541202, 84
9023816, 81
9040857, 72
9926309, 79
9393523, 57
9605410, 75
9538663, 84
9389016, 87
9503566, 100
9990604, 55
9027096, 96
9609813, 81
9378978, 77
9003489, 72
9857029, 98
9418358, 62
9352056, 86
9013480, 66
9553234, 70
9121982, 70
9500459, 53
9738124, 75
9200011, 87
9546921, 100
9175713, 77
9587698, 81
9752816, 89
9656645, 73
9887363, 65
9427312, 92
9366738, 95
ENG4U
9128890, 64
9991347, 93
9053133, 58
9513557, 72
9905599, 79
9952918, 82
9655883, 83
9436003, 91
9613512, 62
9994855, 84
9725622, 55
9527503, 98
9544417, 55
9152006, 82
9108193, 86
9920512, 83
9697818, 80
9266023, 96
9974652, 100
9637834, 71
9726224, 98
9378978, 99
9187643, 59
9415584, 84
9566494, 74
9343861, 53
9452290, 74
9846771, 71
9812051, 91
9234772, 77
9636473, 87
9043400, 57
9230849, 89
9719560, 58
ADA2O
9128890, 88
9201560, 90
9053133, 53
9850953, 69
9660312, 96
9433201, 85
9435857, 98
9154920, 100
9977361, 83
9599351, 87
9887858, 91
9390903, 74
9949996, 58
9095880, 79
9527503, 67
9909589, 88
9257732, 78
9902855, 94
9105843, 92
9448884, 93
9789898, 98
9854729, 62
9852461, 72
9769261, 75
9041762, 67
9002707, 96
9602286, 84
9107649, 65
9914725, 84
9649361, 62
9038344, 100
9336438, 56
9954977, 100
FSF1P
9128890, 88
9409734, 93
9947115, 55
9847140, 100
9268510, 95
9839099, 94
9109761, 75
9226621, 54
9928039, 86
9135581, 88
9028497, 73
9146383, 71
9399631, 60
9117085, 92
9385606, 71
9732979, 92
9105843, 67
9637834, 92
9736070, 55
9415584, 98
9539163, 67
9491639, 85
9254958, 67
9535619, 59
9435725, 95
9064604, 56
9138226, 96
9299149, 70
9986585, 53
9234772, 63
9608226, 79
9713909, 78
9332315, 84
9526214, 76
9940596, 90
9973483, 88
9612195, 83
9205215, 70
9434217, 66
9090598, 85
9612261, 75
9803861, 63
ACL1O
9409734, 54
9734006, 94
9491585, 74
9486747, 67
9871291, 77
9514420, 59
9170654, 70
9525625, 83
9468486, 100
9229049, 70
9736070, 90
9425989, 84
9117841, 95
9416346, 95
9242670, 99
9943786, 83
9289779, 72
9795663, 98
9644427, 98
9719560, 76
9469801, 73
9948696, 70
